orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,productName,productLine,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
10165,S24_2840,27,31.12,13,2003-10-22,2003-10-31,2003-12-26,Shipped,This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Classic Cars,1:18,Gearbox Collectibles,*,9771.0,94.80870019670574,152.25099017390812
10165,S24_4048,24,106.45,8,2003-10-22,2003-10-31,2003-12-26,Shipped,This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Vintage Cars,1:32,Autoart Studio Design,*,20.0,26.267688619807817,50.2245273877395
10165,S32_2509,48,50.86,14,2003-10-22,2003-10-31,2003-12-26,Shipped,This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Classic Cars,1:18,Red Start Diecast,*,8909.0,93.83684250591509,208.54269086899245
10165,S32_3207,44,55.3,7,2003-10-22,2003-10-31,2003-12-26,Shipped,This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Vintage Cars,1:18,Min Lin Diecast,*,9770.0,44.586769428031,68.96250962315315
10165,S50_1392,48,106.49,10,2003-10-22,2003-10-31,2003-12-26,Shipped,This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Trucks and Buses,1:10,Motor City Art Classics,*,4732.0,102.75278077898152,210.96654390762424
10165,S50_1514,38,49.21,5,2003-10-22,2003-10-31,2003-12-26,Shipped,This order was on hold because customers's credit limit had been exceeded. Order will ship when payment is received,148,"Dragon Souveniers, Ltd.",Natividad,Eric,+65 221 7555,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,Singapore,,079903,Singapore,1621.0,103800,*,Vintage Cars,1:18,Studio M Art Models,*,6505.0,22.385539638103182,45.47422337466433
10166,S18_3140,43,136.59,2,2003-10-21,2003-10-30,2003-10-27,Shipped,,462,FunGiftIdeas.com,Benitez,Violeta,5085552555,1785 First Street,,New Bedford,MA,50553,USA,1216.0,85800,*,Trucks and Buses,1:10,Motor City Art Classics,*,1898.0,102.36510595569348,194.310332212476
10166,S18_4522,26,72.85,1,2003-10-21,2003-10-30,2003-10-27,Shipped,,462,FunGiftIdeas.com,Benitez,Violeta,5085552555,1785 First Street,,New Bedford,MA,50553,USA,1216.0,85800,*,Trucks and Buses,1:32,Classic Metal Creations,*,22.0,33.3,56.26010797028922
10166,S700_1938,29,76.22,3,2003-10-21,2003-10-30,2003-10-27,Shipped,,462,FunGiftIdeas.com,Benitez,Violeta,5085552555,1785 First Street,,New Bedford,MA,50553,USA,1216.0,85800,*,Trucks and Buses,1:12,Red Start Diecast,*,1639.0,102.32309568100568,212.143631487222
10167,S10_4757,44,123.76,9,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Trucks and Buses,1:10,Welly Diecast Productions,*,2855.0,103.05127751457846,213.39418037547185
10167,S18_1662,43,141.92,1,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Vintage Cars,1:32,Autoart Studio Design,*,550.0,23.447387505088827,38.00587813983215
10167,S18_3029,46,69.68,7,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Classic Cars,1:10,Min Lin Diecast,*,7867.0,103.3788833474543,212.07115285698
10167,S18_3856,34,84.7,6,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Trucks and Buses,1:12,Welly Diecast Productions,*,2607.0,95.47850191458072,164.1133884490461
10167,S24_2011,33,110.6,16,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Classic Cars,1:18,Gearbox Collectibles,*,9764.0,89.4251199730417,170.25998549699517
10167,S24_2841,21,54.81,2,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Vintage Cars,1:18,Second Gear Diecast,*,3568.0,60.24125029504199,76.51211783886293
10167,S24_3151,20,77.0,11,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Classic Cars,1:10,Motor City Art Classics,*,7322.0,101.7825520549365,169.25336774408825
10167,S24_3420,32,64.44,3,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Trucks and Buses,1:10,Motor City Art Classics,*,6618.0,103.022047100954,199.41867626902965
10167,S24_3816,29,73.8,8,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Classic Cars,1:18,Min Lin Diecast,*,9576.0,102.45462953285136,211.3478432348179
10167,S700_1138,43,66.0,12,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,*,Motorcycles,1:32,Highway 66 Mini Classics,*,15.0,32.70085631887025,79.81734721710464
10167,S700_2047,29,87.8,5,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,,,,,,,,
10167,S700_2610,46,62.16,10,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,,,,,,,,
10167,S700_3505,24,85.14,13,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,,,,,,,,
10167,S700_3962,28,83.42,14,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,,,,,,,,
10167,S72_1253,40,42.71,4,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,,,,,,,,
10167,S72_3212,38,43.68,15,2003-10-23,2003-10-30,,Cancelled,Customer called to cancel. The warehouse was notified in time and the order didn't ship. They have a new VP of Sales and are shifting their sales model. Our VP of Sales should contact them.,448,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,,Bräcke,,S-844 67,Sweden,1504.0,116400,,,,,,,,
10168,S10_1678,36,94.74,1,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Vintage Cars,1:50,Carousel DieCast Legends,*,6636.0,15.990103455534609,40.09642116141407
10168,S10_2016,27,97.53,4,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Vintage Cars,1:18,Studio M Art Models,*,7919.0,15.942893176776394,34.00734874868129
10168,S10_4698,20,160.74,3,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Trucks and Buses,1:32,Welly Diecast Productions,*,24.0,32.59215045060954,55.370045274079686
10168,S18_2581,21,75.19,9,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Vintage Cars,1:32,Highway 66 Mini Classics,*,26.0,27.16694400129285,44.36794071016261
10168,S18_2625,46,49.06,5,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Vintage Cars,1:24,Carousel DieCast Legends,*,6638.0,15.92148036192097,33.62114460686405
10168,S24_1578,50,103.68,2,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Trucks and Buses,1:32,Autoart Studio Design,*,25.0,77.9,123.6233913267614
10168,S24_1785,49,93.01,11,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Trucks and Buses,1:18,Motor City Art Classics,*,6627.0,101.53780451040632,212.10430115281773
10168,S24_2000,29,72.36,6,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Vintage Cars,1:18,Min Lin Diecast,*,9739.0,60.76413791326473,91.76911538638934
10168,S24_3949,27,57.32,18,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Vintage Cars,1:24,Carousel DieCast Legends,*,1486.0,15.919722742584774,34.179131035183346
10168,S24_4278,48,68.1,10,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Trucks and Buses,1:12,Welly Diecast Productions,*,740.0,101.0020790584118,189.3249032143667
10168,S32_1374,28,89.9,7,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Classic Cars,1:18,Studio M Art Models,*,9359.0,20.82355274844421,42.79560362332779
10168,S32_4289,31,57.78,12,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Classic Cars,1:18,Gearbox Collectibles,*,9437.0,77.9,149.0344687116821
10168,S50_1341,48,39.71,13,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Trucks and Buses,1:32,Autoart Studio Design,*,482.0,61.43803904629468,94.57902763166648
10168,S700_1691,28,91.34,14,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,*,Classic Cars,1:18,Min Lin Diecast,*,9764.0,47.03637502775394,68.24552369300221
10168,S700_2466,31,87.75,16,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,,,,,,,,
10168,S700_2834,36,94.92,8,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,,,,,,,,
10168,S700_3167,48,72.0,15,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,,,,,,,,
10168,S700_4002,39,67.37,17,2003-10-28,2003-11-03,2003-11-01,Shipped,,161,Technics Stores Inc.,Hashimoto,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1165.0,84600,,,,,,,,
10169,S12_1099,30,163.44,2,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Trucks and Buses,1:12,Red Start Diecast,*,171.0,101.83273906318328,209.45678331472223
10169,S12_2823,35,126.52,13,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Classic Cars,1:18,Gearbox Collectibles,*,9769.0,95.42810526454146,191.12653282342603
10169,S12_3990,36,71.82,3,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Classic Cars,1:18,Min Lin Diecast,*,9765.0,94.339098005355,189.47369316959387
10169,S18_3278,32,65.13,5,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Vintage Cars,1:50,Studio M Art Models,*,7693.0,16.20675014856498,33.69227691995543
10169,S18_3482,36,136.7,4,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Vintage Cars,1:24,Carousel DieCast Legends,*,6971.0,15.932137155876465,33.35924691612384
10169,S18_3782,38,52.84,8,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Classic Cars,1:18,Min Lin Diecast,*,9763.0,66.9296862153512,102.68290066552892
10169,S18_4721,33,120.53,7,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Trucks and Buses,1:12,Red Start Diecast,*,129.0,98.56237976626088,195.64172117068023
10169,S24_2360,38,66.49,11,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Classic Cars,1:18,Motor City Art Classics,*,9133.0,103.00066937755342,211.38111948927
10169,S24_3371,34,53.27,1,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Vintage Cars,1:50,Welly Diecast Productions,*,7327.0,23.14956606203029,35.212490867685986
10169,S24_4620,24,77.61,6,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Vintage Cars,1:32,Studio M Art Models,*,78.0,38.65365839183748,54.35900483264888
10169,S32_2206,26,37.01,9,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Trucks and Buses,1:32,Welly Diecast Productions,*,1897.0,33.232069456659175,53.94845643343693
10169,S32_4485,34,83.68,12,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Vintage Cars,1:18,Min Lin Diecast,*,7968.0,52.20275716464802,69.00231279996977
10169,S50_4713,48,75.66,10,2003-11-04,2003-11-14,2003-11-09,Shipped,,276,"Anna's Decorations, Ltd",O'Hara,Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,1611.0,107800,*,Classic Cars,1:10,Motor City Art Classics,*,6867.0,103.28391063597878,208.8998088094502
10170,S12_3380,47,116.27,4,2003-11-04,2003-11-12,2003-11-07,Shipped,,452,Mini Auto Werke,Mendel,Roland ,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,1401.0,45300,*,Trucks and Buses,1:32,Welly Diecast Productions,*,40.0,66.64467294805083,118.1725803028773
10170,S12_4675,41,93.28,3,2003-11-04,2003-11-12,2003-11-07,Shipped,,452,Mini Auto Werke,Mendel,Roland ,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,1401.0,45300,*,Trucks and Buses,1:18,Autoart Studio Design,*,167.0,66.8751659417571,123.12211027958806
10170,S18_1889,20,70.07,2,2003-11-04,2003-11-12,2003-11-07,Shipped,,452,Mini Auto Werke,Mendel,Roland ,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,1401.0,45300,*,Classic Cars,1:18,Min Lin Diecast,*,6698.0,93.8860443489526,143.49848019318546
10170,S24_3856,34,130.6,1,2003-11-04,2003-11-12,2003-11-07,Shipped,,452,Mini Auto Werke,Mendel,Roland ,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,1401.0,45300,*,Trucks and Buses,1:18,Studio M Art Models,*,3962.0,37.24783454243264,72.32605311358819
10171,S18_1129,35,134.46,2,2003-11-05,2003-11-13,2003-11-07,Shipped,,233,Québec Home Shopping Network,Fresnière,Jean ,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,1286.0,48700,*,Vintage Cars,1:24,Carousel DieCast Legends,*,3459.0,15.911192079240765,34.46389178226829
10171,S18_1984,35,128.03,1,2003-11-05,2003-11-13,2003-11-07,Shipped,,233,Québec Home Shopping Network,Fresnière,Jean ,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,1286.0,48700,*,Classic Cars,1:18,Min Lin Diecast,*,9767.0,65.70933780070725,102.40019198427248
10171,S18_3232,39,165.95,3,2003-11-05,2003-11-13,2003-11-07,Shipped,,233,Québec Home Shopping Network,Fresnière,Jean ,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,1286.0,48700,*,Trucks and Buses,1:32,Welly Diecast Productions,*,4101.0,49.36988239212934,62.67888722685704
10171,S24_2972,36,34.74,4,2003-11-05,2003-11-13,2003-11-07,Shipped,,233,Québec Home Shopping Network,Fresnière,Jean ,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,1286.0,48700,*,Trucks and Buses,1:18,Exoto Designs,*,5564.0,93.33151357764004,155.97788291935495
10172,S18_1589,42,109.51,6,2003-11-05,2003-11-14,2003-11-11,Shipped,,175,Gift Depot Inc.,King,Julie,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,1323.0,84300,*,Vintage Cars,1:32,Autoart Studio Design,*,51.0,20.347653003174248,39.23432772600313
10172,S18_2870,39,117.48,7,2003-11-05,2003-11-14,2003-11-11,Shipped,,175,Gift Depot Inc.,King,Julie,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,1323.0,84300,*,Trucks and Buses,1:12,Welly Diecast Productions,*,35.0,95.89726108324484,201.35169417571103
10172,S18_3685,48,139.87,8,2003-11-05,2003-11-14,2003-11-11,Shipped,,175,Gift Depot Inc.,King,Julie,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,1323.0,84300,*,Vintage Cars,1:32,Autoart Studio Design,*,549.0,19.786338382417192,38.765260190796326
